comunitatsAut;provincia;municipi;tipus;periode;total;año;mes
09 Cataluña;43 Tarragona;43144 Secuita, La;Plazas por vivienda turística;2021M08;3,33;2021;08
09 Cataluña;43 Tarragona;43144 Secuita, La;Plazas por vivienda turística;2021M02;3;2021;02
09 Cataluña;43 Tarragona;43144 Secuita, La;Plazas por vivienda turística;2020M08;3;2020;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2024M11;6;2024;11
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2024M08;7;2024;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2024M02;6;2024;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2023M08;6;2023;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2023M02;5;2023;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2022M08;9;2022;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2022M02;9;2022;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2021M08;10;2021;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2021M02;5;2021;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Viviendas turísticas;2020M08;7;2020;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2024M11;38;2024;11
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2024M08;44;2024;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2024M02;41;2024;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2023M08;41;2023;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2023M02;37;2023;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2022M08;70;2022;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2022M02;78;2022;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2021M08;95;2021;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2021M02;55;2021;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas;2020M08;70;2020;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2024M11;6,33;2024;11
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2024M08;6,29;2024;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2024M02;6,83;2024;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2023M08;6,83;2023;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2023M02;7,4;2023;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2022M08;7,78;2022;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2022M02;8,67;2022;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2021M08;9,5;2021;08
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2021M02;11;2021;02
09 Cataluña;43 Tarragona;43145 Selva del Camp, La;Plazas por vivienda turística;2020M08;10;2020;08
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2024M11;2;2024;11
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2024M08;2;2024;08
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2024M02;2;2024;02
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2023M08;1;2023;08
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2023M02;1;2023;02
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2022M08;1;2022;08
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2022M02;1;2022;02
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2021M08;1;2021;08
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2021M02;1;2021;02
09 Cataluña;43 Tarragona;43146 Senan;Viviendas turísticas;2020M08;1;2020;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2024M11;12;2024;11
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2024M08;12;2024;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2024M02;12;2024;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2023M08;8;2023;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2023M02;8;2023;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2022M08;8;2022;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2022M02;8;2022;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2021M08;8;2021;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2021M02;8;2021;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas;2020M08;8;2020;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2024M11;6;2024;11
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2024M08;6;2024;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2024M02;6;2024;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2023M08;8;2023;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2023M02;8;2023;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2022M08;8;2022;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2022M02;8;2022;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2021M08;8;2021;08
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2021M02;8;2021;02
09 Cataluña;43 Tarragona;43146 Senan;Plazas por vivienda turística;2020M08;8;2020;08
